,Lon,lon_minus_90,lat_minus_90,lon_minus_85,lat_minus_85,lon_minus_80,lat_minus_80,lon_minus_75,lat_minus_75,lon_minus_70,lat_minus_70,lon_minus_65,lat_minus_65,lon_minus_60,lat_minus_60,lon_minus_55,lat_minus_55,lon_minus_50,lat_minus_50,lon_minus_45,lat_minus_45,lon_minus_40,lat_minus_40,lon_minus_35,lat_minus_35,lon_minus_30,lat_minus_30,lon_minus_25,lat_minus_25,lon_minus_20,lat_minus_20,lon_minus_15,lat_minus_15,lon_minus_10,lat_minus_10,lon_minus_5,lat_minus_5,lon__0,lat__0,lon__5,lat__5,lon__10,lat__10,lon__15,lat__15,lon__20,lat__20,lon__25,lat__25,lon__30,lat__30,lon__35,lat__35,lon__40,lat__40,lon__45,lat__45,lon__50,lat__50,lon__55,lat__55,lon__60,lat__60,lon__65,lat__65,lon__70,lat__70,lon__75,lat__75,lon__80,lat__80,lon__85,lat__85,lon__90,lat__90
294,294,125.73628997802734,-74.38825225830078,144.07769775390625,-74.31343078613281,160.4707794189453,-72.7864990234375,173.34144592285156,-70.16867065429688,-177.04782104492188,-66.83577728271484,-169.83560180664062,-63.04893112182617,-164.25987243652344,-58.96542739868164,-159.79159545898438,-54.67826843261719,-156.0933837890625,-50.24470520019531,-152.9596710205078,-45.702117919921875,-150.2696533203125,-41.076351165771484,-147.95335388183594,-36.38639450073242,-145.96737670898438,-31.647390365600586,-144.2779998779297,-26.87234878540039,-142.85040283203125,-22.072410583496094,-141.6436767578125,-17.25587272644043,-140.6101531982422,-12.426867485046387,-139.6976318359375,-7.584860801696777,-138.85333251953125,-2.725665807723999,-138.02781677246094,2.156001091003418,-137.17922973632812,7.063180923461914,-136.27691650390625,11.99367618560791,-135.30462646484375,16.938671112060547,-134.2610321044922,21.883806228637695,-133.15667724609375,26.812421798706055,-132.00765991210938,31.70968246459961,-130.82699584960938,36.56585693359375,-129.61697387695312,41.3779296875,-128.3626251220703,46.149497985839844,-127.02590942382812,50.889564514160156,-125.53680419921875,55.610565185546875,-123.77591705322266,60.325740814208984,-121.53437805175781,65.04523468017578,-118.41497039794922,69.76922607421875,-113.55470275878906,74.47193908691406,-104.69538116455078,79.05149841308594,-84.52667999267578,83.10382843017578
295,295,125.73628997802734,-74.38825225830078,144.147705078125,-74.3934326171875,160.7424774169922,-72.9281997680664,173.82040405273438,-70.347900390625,-176.4138641357422,-67.03467559814453,-169.09727478027344,-63.256832122802734,-163.45199584960938,-59.176124572753906,-158.93589782714844,-54.88783264160156,-155.2032012939453,-50.45024108886719,-152.0433807373047,-45.901123046875,-149.3327178955078,-41.266510009765625,-146.999755859375,-36.56564712524414,-145.00039672851562,-31.814128875732422,-143.30059814453125,-27.025705337524414,-141.86526489257812,-22.212480545043945,-140.65318298339844,-17.38385009765625,-139.61627197265625,-12.545012474060059,-138.701904296875,-7.696329116821289,-137.85699462890625,-2.834268093109131,-137.0320587158203,2.046114206314087,-136.18539428710938,6.947903633117676,-135.28683471679688,11.86941146850586,-134.320556640625,16.802833557128906,-133.2855682373047,21.73521614074707,-132.19252014160156,26.6514949798584,-131.05726623535156,31.538299560546875,-129.8927001953125,36.38701629638672,-128.70098876953125,41.1953010559082,-127.46755981445312,45.9670524597168,-126.15508270263672,50.71133041381836,-124.69511413574219,55.440528869628906,-122.9709243774414,60.1678466796875,-120.77861785888672,64.90353393554688,-117.73059844970703,69.648193359375,-112.98470306396484,74.37725067138672,-104.33132934570312,78.99275207519531,-84.52667999267578,83.10382843017578
296,296,125.73628997802734,-74.38825225830078,144.21295166015625,-74.47367858886719,161.00973510742188,-73.07085418701172,174.2982177734375,-70.5285873413086,-175.77850341796875,-67.23517608642578,-168.3563232421875,-63.46625900268555,-162.6412353515625,-59.3881950378418,-158.07760620117188,-55.098609924316406,-154.3109588623047,-50.65679931640625,-151.1255340576172,-46.100955963134766,-148.3947296142578,-41.45730972290039,-146.04554748535156,-36.7453498840332,-144.0330810546875,-31.98114013671875,-142.32293701171875,-27.179162979125977,-140.8798828125,-22.352514266967773,-139.66233825683594,-17.51168441772461,-138.62184143066406,-12.662930488586426,-137.7054443359375,-7.8075175285339355,-136.8598175048828,-2.942554235458374,-136.0354766845703,1.9365785121917725,-135.19088745117188,6.8330278396606445,-134.2964324951172,11.74562931060791,-133.33670043945312,16.66758918762207,-132.31097412109375,21.58736228942871,-131.22999572753906,26.4914608001709,-130.10934448242188,31.367961883544922,-128.96165466308594,36.20935821533203,-127.78907775878906,41.01398468017578,-126.57721710205078,45.78604507446289,-125.28952026367188,50.534637451171875,-123.8590316772461,55.2721061706543,-122.17166137695312,60.0116081237793,-120.02835083007812,64.76349639892578,-117.05098724365234,69.52872467041016,-112.41783142089844,74.2839584350586,-103.96741485595703,78.93494415283203,-84.52667999267578,83.10382843017578
297,297,125.73628997802734,-74.38825225830078,144.2733612060547,-74.55414581298828,161.27243041992188,-73.21446990966797,174.7748260498047,-70.71072387695312,-175.14169311523438,-67.43727111816406,-167.6126708984375,-63.677215576171875,-161.8275604248047,-59.60165023803711,-157.21669006347656,-55.31058883666992,-153.4165802001953,-50.864376068115234,-150.20616149902344,-46.30162811279297,-147.45574951171875,-41.64876174926758,-145.09071350097656,-36.92552185058594,-143.06541442871094,-32.14844512939453,-141.34506225585938,-27.332765579223633,-139.8942108154297,-22.4925594329834,-138.67105102539062,-17.639427185058594,-137.62681579589844,-12.780691146850586,-136.708251953125,-7.918504238128662,-135.86181640625,-3.050607681274414,-135.03802490234375,1.8273078203201294,-134.19569396972656,6.718470096588135,-133.30563354492188,11.6222505569458,-132.35296630859375,16.53287124633789,-131.3372039794922,21.4401912689209,-130.26901245117188,26.3322811126709,-129.163818359375,31.198657989501953,-128.03384399414062,36.03290939331055,-126.88115692138672,40.83403015136719,-125.6915283203125,45.60652542114258,-124.42913055419922,50.35954666137695,-123.0284423828125,55.105369567871094,-121.37799072265625,59.85709762573242,-119.28343963623047,64.6251449584961,-116.3759994506836,69.41087341308594,-111.85399627685547,74.19206237792969,-103.60362243652344,78.87808990478516,-84.52667999267578,83.10382843017578
298,298,125.73628997802734,-74.38825225830078,144.32882690429688,-74.63481140136719,161.53038024902344,-73.3590087890625,175.2501983642578,-70.8943099975586,-174.50328063964844,-67.64093780517578,-166.86619567871094,-63.889686584472656,-161.0108184814453,-59.81647872924805,-156.35299682617188,-55.52376937866211,-152.52000427246094,-51.07297897338867,-149.28514099121094,-46.50313949584961,-146.5156707763672,-41.840877532958984,-144.13523864746094,-37.106197357177734,-142.0973663330078,-32.31608963012695,-140.36692810058594,-27.486560821533203,-138.90829467773438,-22.632680892944336,-137.67938232421875,-17.76715660095215,-136.63121032714844,-12.898380279541016,-135.71026611328125,-8.02938461303711,-134.8628692626953,-3.158531904220581,-134.03964233398438,1.7181954383850098,-133.1997528076172,6.604123115539551,-132.31443786621094,11.499175071716309,-131.3693389892578,16.39859390258789,-130.36419677734375,21.293636322021484,-129.3096160888672,26.17391586303711,-128.22064208984375,31.03036880493164,-127.10921478271484,35.857662200927734,-125.97714233398438,40.655460357666016,-124.81039428710938,45.42854690551758,-123.57380676269531,50.186119079589844,-122.20326232910156,54.94037628173828,-120.58979034423828,59.704368591308594,-118.54376983642578,64.48857879638672,-115.70549774169922,69.29468536376953,-111.29310607910156,74.10159301757812,-103.2399673461914,78.82218933105469,-84.52667999267578,83.10382843017578
299,299,125.73628997802734,-74.38825225830078,144.37924194335938,-74.71565246582031,161.78347778320312,-73.50448608398438,175.7243194580078,-71.07933807373047,-173.86326599121094,-67.84619903564453,-166.11679077148438,-64.10368347167969,-160.19085693359375,-60.032684326171875,-155.4864501953125,-55.738155364990234,-151.62110900878906,-51.28261184692383,-148.3624725341797,-46.70552062988281,-145.5745086669922,-42.033695220947266,-143.17909240722656,-37.28739547729492,-141.12896728515625,-32.4841194152832,-139.38856506347656,-27.640607833862305,-137.92208862304688,-22.77294921875,-136.68731689453125,-17.894962310791016,-135.635009765625,-13.01609992980957,-134.71145629882812,-8.140274047851562,-133.86297607421875,-3.2664506435394287,-133.04029846191406,1.6091140508651733,-132.20301818847656,6.489862442016602,-131.3227996826172,11.376286506652832,-130.38577270507812,16.264657974243164,-129.3919219970703,21.14761734008789,-128.35171508789062,26.016311645507812,-127.27981567382812,30.863073348999023,-126.18772888183594,35.683631896972656,-125.07701110839844,40.478302001953125,-123.93376922607422,45.25215530395508,-122.72346496582031,50.014408111572266,-121.38334655761719,54.777191162109375,-119.80693817138672,59.55348205566406,-117.80917358398438,64.35380554199219,-115.03937530517578,69.18019104003906,-110.73509216308594,74.01258850097656,-102.8764419555664,78.76724243164062,-84.52667999267578,83.10382843017578
300,300,125.73628997802734,-74.38825225830078,144.42453002929688,-74.79666137695312,162.03152465820312,-73.6508560180664,176.19717407226562,-71.26579284667969,-173.22149658203125,-68.05304718017578,-165.3642578125,-64.31918334960938,-159.3675994873047,-60.250247955322266,-154.61692810058594,-55.953739166259766,-150.71981811523438,-51.4932861328125,-147.4380645751953,-46.90876770019531,-144.63218688964844,-42.22722244262695,-142.22230529785156,-37.46916580200195,-140.16018676757812,-32.6525764465332,-138.40997314453125,-27.794971466064453,-136.9355926513672,-22.913448333740234,-135.6947784423828,-18.022947311401367,-134.6381378173828,-13.133973121643066,-133.71182250976562,-8.251309394836426,-132.86209106445312,-3.374509572982788,-132.03997802734375,1.4999140501022339,-131.2054443359375,6.3755412101745605,-130.33071899414062,11.253448486328125,-129.40232849121094,16.130939483642578,-128.42044067382812,21.002038955688477,-127.39533996582031,25.859399795532227,-126.34130096435547,30.696735382080078,-125.26933288574219,35.51081466674805,-124.18069458007812,40.30258560180664,-123.06156921386719,45.077388763427734,-121.8780288696289,49.844478607177734,-120.56859588623047,54.615882873535156,-119.02930450439453,59.404502868652344,-117.07955932617188,64.22091674804688,-114.37749481201172,69.06745147705078,-110.17984771728516,73.925048828125,-102.51304626464844,78.71328735351562,-84.52667999267578,83.10382843017578
301,301,125.73628997802734,-74.38825225830078,144.46456909179688,-74.87779998779297,162.27438354492188,-73.79812622070312,176.66868591308594,-71.45368957519531,-172.5779266357422,-68.26145935058594,-164.6085205078125,-64.53619384765625,-158.5408935546875,-60.46917724609375,-153.7443084716797,-56.17052459716797,-149.81605529785156,-51.704994201660156,-146.51181030273438,-47.1129035949707,-143.68865966796875,-42.42149353027344,-141.26475524902344,-37.65154266357422,-139.1909942626953,-32.82152557373047,-137.4310760498047,-27.949731826782227,-135.94882202148438,-23.054283142089844,-134.7018280029297,-18.151229858398438,-133.64060974121094,-13.252140045166016,-132.7113037109375,-8.362645149230957,-131.8602294921875,-3.4828758239746094,-131.03866577148438,1.390424370765686,-130.20701599121094,6.260993003845215,-129.338134765625,11.130507469177246,-128.41891479492188,15.997310638427734,-127.4496841430664,20.85679817199707,-126.44049835205078,25.703115463256836,-125.4051284790039,30.531320571899414,-124.35403442382812,35.33919906616211,-123.28815460205078,40.12833023071289,-122.1937255859375,44.904300689697266,-121.03739166259766,49.6763801574707,-119.75892639160156,54.45650863647461,-118.25676727294922,59.25749588012695,-116.3547592163086,64.08995056152344,-113.7197494506836,68.95648193359375,-109.6272964477539,73.83903503417969,-102.14977264404297,78.6603012084961,-84.52667999267578,83.10382843017578
302,302,125.73628997802734,-74.38825225830078,144.4993133544922,-74.95906829833984,162.5118865966797,-73.94628143310547,177.13885498046875,-71.64302062988281,-171.93240356445312,-68.47146606445312,-163.8494110107422,-64.75472259521484,-157.71055603027344,-60.6894645690918,-152.86842346191406,-56.388511657714844,-148.90969848632812,-51.917755126953125,-145.5836944580078,-47.31795883178711,-142.74388122558594,-42.616546630859375,-140.30650329589844,-37.83458709716797,-138.22142028808594,-32.99103546142578,-136.4519500732422,-28.104982376098633,-134.9617462158203,-23.1955623626709,-133.70843505859375,-18.279951095581055,-132.64244079589844,-13.370759963989258,-131.7098846435547,-8.47446060180664,-130.85733032226562,-3.59173846244812,-130.0363311767578,1.2804521322250366,-129.2078094482422,6.146030426025391,-128.3451385498047,11.007290840148926,-127.43563079833984,15.863621711730957,-126.479736328125,20.711780548095703,-125.4872055053711,25.547372817993164,-124.47126770019531,30.366785049438477,-123.44180297851562,35.168792724609375,-122.39938354492188,39.95555114746094,-121.3302230834961,44.7329216003418,-120.20147705078125,49.51016616821289,-118.9542236328125,54.29912185668945,-117.48922729492188,59.112510681152344,-115.63468170166016,63.960941314697266,-113.06600189208984,68.84733581542969,-109.07736206054688,73.75452423095703,-101.78662109375,78.60832977294922,-84.52667999267578,83.10382843017578
303,303,125.73628997802734,-74.38825225830078,144.52862548828125,-75.0404281616211,162.7438201904297,-74.09529113769531,177.60763549804688,-71.83377838134766,-171.28489685058594,-68.68305206298828,-163.08676147460938,-64.97474670410156,-156.8764190673828,-60.911109924316406,-151.98919677734375,-56.607696533203125,-148.00064086914062,-52.13158416748047,-144.65357971191406,-47.5239372253418,-141.79779052734375,-42.812416076660156,-139.34742736816406,-38.018341064453125,-137.25137329101562,-33.16117858886719,-135.47250366210938,-28.26081657409668,-133.9744110107422,-23.33741569519043,-132.71461486816406,-18.40926170349121,-131.6436004638672,-13.490009307861328,-130.70762634277344,-8.586953163146973,-129.85340881347656,-3.701308250427246,-129.03297424316406,1.1697834730148315,-128.20777893066406,6.030446529388428,-127.35169982910156,10.883609771728516,-126.45248413085938,15.729713439941406,-125.51060485839844,20.56686019897461,-124.53549194335938,25.392093658447266,-123.53974914550781,30.203083038330078,-122.53266143798828,34.999568939208984,-121.51433563232422,39.78428268432617,-120.47096252441406,44.56330490112305,-119.3702163696289,49.34590148925781,-118.1543960571289,54.143798828125,-116.72654724121094,58.9696044921875,-114.91920471191406,63.83395767211914,-112.41616821289062,68.74003601074219,-108.52996063232422,73.67157745361328,-101.42359161376953,78.55736541748047,-84.52667999267578,83.10382843017578
304,304,125.73628997802734,-74.38825225830078,144.5524139404297,-75.12185668945312,162.97006225585938,-74.24514770507812,178.07498168945312,-72.02597045898438,-170.63522338867188,-68.89620208740234,-162.32040405273438,-65.1962661743164,-156.03836059570312,-61.13410949707031,-151.10643005371094,-56.82809066772461,-147.08872985839844,-52.34647750854492,-143.7213897705078,-47.73086929321289,-140.8502655029297,-43.00914001464844,-138.38748168945312,-38.20287322998047,-136.28082275390625,-33.33205032348633,-134.4927520751953,-28.4173526763916,-132.98672485351562,-23.47998046875,-131.72032165527344,-18.53933334350586,-130.6441192626953,-13.610086441040039,-129.7045135498047,-8.700340270996094,-128.8485565185547,-3.8118157386779785,-128.02870178222656,1.0581846237182617,-127.20698547363281,5.9140167236328125,-126.35791015625,10.759262084960938,-125.46954345703125,15.59541130065918,-124.54237365722656,20.42190170288086,-123.58540344238281,25.2371826171875,-122.61062622070312,30.040170669555664,-121.62659454345703,34.83152770996094,-120.63298034667969,39.61453628540039,-119.61592864990234,44.395484924316406,-118.5435562133789,49.183631896972656,-117.35933685302734,53.99058151245117,-115.96862030029297,58.82884216308594,-114.20818328857422,63.709049224853516,-111.7701187133789,68.63463592529297,-107.98501586914062,73.59020233154297,-101.0606918334961,78.50740814208984,-84.52667999267578,83.10382843017578
305,305,125.73628997802734,-74.38825225830078,144.5706024169922,-75.2033462524414,163.1903533935547,-74.39582824707031,178.5408935546875,-72.2195816040039,-169.98329162597656,-69.1109390258789,-161.5501708984375,-65.41927337646484,-155.19619750976562,-61.358455657958984,-150.21998596191406,-57.0496940612793,-146.17384338378906,-52.56245040893555,-142.78697204589844,-47.93878936767578,-139.90127563476562,-43.206764221191406,-137.42665100097656,-38.38824462890625,-135.3097686767578,-33.50372314453125,-133.51271057128906,-28.574705123901367,-131.99876403808594,-23.623409271240234,-130.7256317138672,-18.670347213745117,-129.6439971923828,-13.731203079223633,-128.70054626464844,-8.814859390258789,-127.84272766113281,-3.9235122203826904,-127.02349090576172,0.9454036951065063,-126.20550537109375,5.796501159667969,-125.36383056640625,10.634032249450684,-124.48689270019531,15.460538864135742,-123.5750961303711,20.27677345275879,-122.63700866699219,25.082550048828125,-121.68389892578125,29.877994537353516,-120.72362518310547,34.66465377807617,-119.75532531738281,39.44633102416992,-118.76505279541016,44.22950744628906,-117.72139739990234,49.02341842651367,-116.56896209716797,53.83953857421875,-115.2153549194336,58.69027328491211,-113.50150299072266,63.58625411987305,-111.12773132324219,68.53115844726562,-107.44245147705078,73.51042938232422,-100.6978988647461,78.45848846435547,-84.52667999267578,83.10382843017578
306,306,125.73628997802734,-74.38825225830078,144.58306884765625,-75.28487396240234,163.404541015625,-74.54733276367188,179.00531005859375,-72.41460418701172,-169.3289794921875,-69.32723236083984,-160.7758331298828,-65.6437759399414,-154.34967041015625,-61.584144592285156,-149.32965087890625,-57.27249526977539,-145.255859375,-52.779518127441406,-141.85025024414062,-48.147705078125,-138.95071411132812,-43.40532684326172,-136.4647979736328,-38.574520111083984,-134.33815002441406,-33.67631149291992,-132.5322723388672,-28.73300552368164,-131.01046752929688,-23.767866134643555,-129.73048400878906,-18.80250358581543,-128.64328002929688,-13.853592872619629,-127.6958236694336,-8.930765151977539,-126.83601379394531,-4.036665439605713,-126.01744842529297,0.8311724066734314,-125.20342254638672,5.677645683288574,-124.36957550048828,10.507692337036133,-123.50462341308594,15.324906349182129,-122.6088638305664,20.13132667541504,-121.69039154052734,24.928098678588867,-120.75965118408203,29.716506958007812,-119.82377624511719,34.49894714355469,-118.88136291503906,39.27968978881836,-117.91832733154297,44.06541061401367,-116.9036865234375,48.86530303955078,-115.7831802368164,53.69072723388672,-114.46662902832031,58.553958892822266,-112.799072265625,63.46562957763672,-110.48890686035156,68.42963409423828,-106.90217590332031,73.43225860595703,-100.33521270751953,78.41059875488281,-84.52667999267578,83.10382843017578
307,307,125.73628997802734,-74.38825225830078,144.58970642089844,-75.36639404296875,163.61236572265625,-74.69962310791016,179.46820068359375,-72.6110610961914,-168.67213439941406,-69.54512023925781,-159.9972381591797,-65.8697738647461,-153.4986572265625,-61.81117248535156,-148.435302734375,-57.49650955200195,-144.33457946777344,-52.9976921081543,-140.91107177734375,-48.357662200927734,-137.99844360351562,-43.60488510131836,-135.50192260742188,-38.76178741455078,-133.36590576171875,-33.84990692138672,-131.55149841308594,-28.89238929748535,-130.02188110351562,-23.913528442382812,-128.73497009277344,-18.936017990112305,-127.6419906616211,-13.977498054504395,-126.69036102294922,-9.04832649230957,-125.82850646972656,-4.1515583992004395,-125.01068115234375,0.7152091264724731,-124.20085144042969,5.557185649871826,-123.37525177001953,10.380009651184082,-122.52285766601562,15.18832015991211,-121.64381408691406,19.98542022705078,-120.74562072753906,24.773738861083984,-119.83794403076172,29.555662155151367,-118.92708587646484,34.33438491821289,-118.0110855102539,39.11463928222656,-117.07571411132812,43.90324783325195,-116.09036254882812,48.70935821533203,-115.00190734863281,53.54420471191406,-113.72232818603516,58.419952392578125,-112.10076141357422,63.34721755981445,-109.8535385131836,68.33012390136719,-106.3641357421875,73.3557357788086,-99.9726333618164,78.36375427246094,-84.52667999267578,83.10382843017578
308,308,125.73628997802734,-74.38825225830078,144.59043884277344,-75.44790649414062,163.8136749267578,-74.85269165039062,179.92953491210938,-72.80890655517578,-168.01263427734375,-69.76456451416016,-159.21417236328125,-66.09723663330078,-152.64288330078125,-62.03953170776367,-147.5366973876953,-57.72172164916992,-143.4098358154297,-53.216976165771484,-139.9692840576172,-48.56867980957031,-137.04434204101562,-43.805484771728516,-134.537841796875,-38.95010757446289,-132.39295959472656,-34.02463150024414,-130.5702667236328,-29.053010940551758,-129.03294372558594,-24.060579299926758,-127.7390365600586,-19.071109771728516,-126.64018249511719,-14.103178977966309,-125.68425750732422,-9.167828559875488,-124.8202896118164,-4.268486976623535,-124.00328826904297,0.5972216725349426,-123.19794464111328,5.434848308563232,-122.38101959228516,10.25074577331543,-121.54176330566406,15.050591468811035,-120.6800537109375,19.83891487121582,-119.80282592773438,24.619373321533203,-118.91883850097656,29.39541244506836,-118.03357696533203,34.17096710205078,-117.14448547363281,38.95119857788086,-116.23716735839844,43.74304962158203,-115.28135681152344,48.55562973022461,-114.22505950927734,53.40003204345703,-112.98236846923828,58.288307189941406,-111.40644836425781,63.23106002807617,-109.22152709960938,68.23263549804688,-105.8282470703125,73.28085327148438,-99.61016082763672,78.31796264648438,-84.52667999267578,83.10382843017578
309,309,125.73628997802734,-74.38825225830078,144.5851593017578,-75.52937316894531,164.00820922851562,-75.00651550292969,-179.6107635498047,-73.00818634033203,-167.35028076171875,-69.98556518554688,-158.42636108398438,-66.326171875,-151.7821044921875,-62.26921463012695,-146.6336212158203,-57.948143005371094,-142.4814453125,-53.43739318847656,-139.02476501464844,-48.78078842163086,-136.08831787109375,-44.00718307495117,-133.57252502441406,-39.13957595825195,-131.41928100585938,-34.20058822631836,-129.58860778808594,-29.21501350402832,-128.0436553955078,-24.20921516418457,-126.74276733398438,-19.20801544189453,-125.63790893554688,-14.230902671813965,-124.67756652832031,-9.28956413269043,-123.81149291992188,-4.387755870819092,-122.99542236328125,0.4769110381603241,-122.19483184814453,5.310357093811035,-121.38704681396484,10.119662284851074,-120.56146240234375,14.911524772644043,-119.71774291992188,19.691665649414062,-118.86209869384766,24.464920043945312,-118.00243377685547,29.235719680786133,-117.14332580566406,34.008705139160156,-116.28160858154297,38.78939437866211,-115.40267181396484,43.58487319946289,-114.47663116455078,48.4041748046875,-113.4525375366211,53.258262634277344,-112.24665069580078,58.15907669067383,-110.71603393554688,63.117210388183594,-108.59275817871094,68.13722229003906,-105.29442596435547,73.20767211914062,-99.24778747558594,78.27325439453125,-84.52667999267578,83.10382843017578
310,310,125.73628997802734,-74.38825225830078,144.57374572753906,-75.61076354980469,164.19569396972656,-75.16107177734375,-179.15269470214844,-73.20885467529297,-166.6849365234375,-70.20814514160156,-157.63357543945312,-66.55657196044922,-150.9161376953125,-62.50020980834961,-145.72586059570312,-58.17576599121094,-141.54922485351562,-53.6589469909668,-138.0772705078125,-48.994014739990234,-135.13021850585938,-44.210025787353516,-132.60585021972656,-39.33026885986328,-130.44471740722656,-34.37790298461914,-128.6064453125,-29.378562927246094,-127.05404663085938,-24.359634399414062,-125.74615478515625,-19.34697723388672,-124.63522338867188,-14.36094856262207,-123.67041015625,-9.413834571838379,-122.80221557617188,-4.509674549102783,-121.98724365234375,0.3539755046367645,-121.19171142578125,5.183436870574951,-120.39350891113281,9.98652172088623,-119.5821762084961,14.770936965942383,-118.75704193115234,19.54354476928711,-117.92361450195312,24.3102970123291,-117.08882904052734,29.076549530029297,-116.2563705444336,33.84758377075195,-115.42243957519531,38.62926483154297,-114.57219696044922,43.42876434326172,-113.6761245727539,48.25505065917969,-112.68429565429688,53.118961334228516,-111.51504516601562,58.03232192993164,-110.02941131591797,63.005706787109375,-107.96713256835938,68.04389953613281,-104.76262664794922,73.13616943359375,-98.88550567626953,78.22960662841797,-84.52667999267578,83.10382843017578
311,311,125.73628997802734,-74.38825225830078,144.55612182617188,-75.69207000732422,164.3759307861328,-75.31634521484375,-178.6963348388672,-73.41092681884766,-166.01644897460938,-70.43228149414062,-156.8355712890625,-66.7884292602539,-150.044677734375,-62.73251724243164,-144.81320190429688,-58.404579162597656,-140.61294555664062,-53.88163757324219,-137.12669372558594,-49.2083854675293,-134.16986083984375,-44.4140739440918,-131.63763427734375,-39.52226638793945,-129.46925354003906,-34.556697845458984,-127.62370300292969,-29.543821334838867,-126.0640640258789,-24.51204490661621,-124.74922180175781,-19.488239288330078,-123.6322250366211,-14.493595123291016,-122.66291046142578,-9.54094409942627,-121.79265594482422,-4.634554862976074,-120.97892761230469,0.228115051984787,-120.18880462646484,5.0538153648376465,-119.40062713623047,9.85109806060791,-118.60408020019531,14.628649711608887,-117.79813385009766,19.394428253173828,-116.98747253417969,24.155433654785156,-116.17810821533203,28.917875289916992,-115.37277221679688,33.6876220703125,-114.56700134277344,38.4708366394043,-113.74574279785156,43.27477264404297,-112.87979125976562,48.10832214355469,-111.92022705078125,52.9821891784668,-110.7874755859375,57.908084869384766,-109.34647369384766,62.8966064453125,-107.34454345703125,67.95272064208984,-104.23275756835938,73.06639862060547,-98.52330780029297,78.18704223632812,-84.52667999267578,83.10382843017578
312,312,125.73628997802734,-74.38825225830078,144.53219604492188,-75.77326965332031,164.54864501953125,-75.4723129272461,-178.24172973632812,-73.61441040039062,-165.34458923339844,-70.65796661376953,-156.0321044921875,-67.021728515625,-149.16748046875,-62.96611785888672,-143.89532470703125,-58.63459014892578,-139.67239379882812,-54.105491638183594,-136.17279052734375,-49.4239387512207,-133.2071075439453,-44.61937713623047,-130.6678009033203,-39.71566390991211,-128.4927520751953,-34.73708724975586,-126.6403579711914,-29.710947036743164,-125.07369232177734,-24.66665267944336,-123.75202178955078,-19.632055282592773,-122.62897491455078,-14.62912654876709,-121.65518188476562,-9.671196937561035,-120.78294372558594,-4.762704849243164,-119.970703125,0.09903595596551895,-119.1863021850586,4.921230316162109,-118.40863037109375,9.713171005249023,-117.6274185180664,14.4844970703125,-116.84119415283203,19.244203567504883,-116.05384826660156,24.000267028808594,-115.2703857421875,28.759679794311523,-114.49259948730469,33.52883529663086,-113.71532440185547,38.31416320800781,-112.92328643798828,43.12295913696289,-112.08756256103516,47.96404266357422,-111.16024780273438,52.84799575805664,-110.06385803222656,57.786434173583984,-108.66710662841797,62.78993606567383,-106.72489929199219,67.86369323730469,-103.70475006103516,72.99835968017578,-98.16118621826172,78.14556121826172,-84.52667999267578,83.10382843017578
313,313,125.73628997802734,-74.38825225830078,144.50181579589844,-75.85432434082031,164.7135772705078,-75.62895202636719,-177.7888946533203,-73.81928253173828,-164.6691436767578,-70.88522338867188,-155.2228240966797,-67.2564468383789,-148.2842254638672,-63.20100021362305,-142.9720458984375,-58.865787506103516,-138.72732543945312,-54.33049774169922,-135.21536254882812,-49.64068603515625,-132.24172973632812,-44.82598114013672,-129.6961669921875,-39.91054153442383,-127.51506805419922,-34.91920471191406,-125.65631103515625,-29.880111694335938,-124.08292388916016,-24.823667526245117,-122.75457763671875,-19.778669357299805,-121.62554931640625,-14.767824172973633,-120.64735412597656,-9.804890632629395,-119.77328491210938,-4.8944220542907715,-118.96277618408203,-0.0335439033806324,-118.18446350097656,4.785433769226074,-117.41775512695312,9.572540283203125,-116.65238952636719,14.33833122253418,-115.88642120361328,19.092777252197266,-115.1229019165039,23.844751358032227,-114.36579132080078,28.601957321166992,-113.61592102050781,33.37124252319336,-112.86744689941406,38.159278869628906,-112.10481262207031,42.9733772277832,-111.29940032958984,47.82228469848633,-110.40430450439453,52.716453552246094,-109.34405517578125,57.66740798950195,-107.99120330810547,62.68574905395508,-106.10810852050781,67.77686309814453,-103.17855072021484,72.93207550048828,-97.79913330078125,78.10518646240234,-84.52667999267578,83.10382843017578
